id	label	synonyms	snomed	omop	doid	mondo	nci	icd10	orphanet	omim	umls	mesh
ORPHA:727881	Medullary tegmental cap dysplasia	MTCD							727881			
ORPHA:2524	Pontocerebellar hypoplasia type 2	PCH2							2524		C2932714	C548070
ORPHA:261826	Partial deletion of chromosome 16 syndrome	Partial monosomy of chromosome 16							261826		C5679657	
ORPHA:261811	Partial deletion of chromosome 10 syndrome	Partial monosomy of chromosome 10							261811		C5679658	
ORPHA:2523	Microcephaly-brain defect-spasticity-hypernatremia syndrome	Franek-Bocker-Kahlen syndrome							2523		C4749368	
ORPHA:261816	Partial deletion of chromosome 11 syndrome	Partial monosomy of chromosome 11							261816		C5679659	
ORPHA:2522	Microcephaly-cervical spine fusion anomalies syndrome								2522	251250	C0796066	C537325
ORPHA:727932	Hypocholesterolemia due to PCSK9 deficiency	Hypocholesterolemia without low LDL cholesterol							727932	603776		
ORPHA:261836	Partial deletion of chromosome 18 syndrome	Partial monosomy of chromosome 18							261836		C5679660	
ORPHA:2526	Microcephaly-chorioretinopathy-lymphedema syndrome								2526	152950	C1835265	C537711
ORPHA:727925	Familial combined hypolipidemia	Angiopoietin-like 3 deficiency							727925	605019		
ORPHA:261831	Partial deletion of chromosome 17 syndrome	Partial monosomy of chromosome 17							261831		C5679661	
ORPHA:727915	APOB-related familial hypobetalipoproteinemia	APOB-FHBL | Homozygous familial hypobetalipoproteinemia | Apolipoprotein B deficiency							727915	615558		
ORPHA:261846	Partial deletion of chromosome 20 syndrome	Partial monosomy of chromosome 20							261846		C5679662	
ORPHA:2528	Microcephaly-microcornea syndrome, Seemanova type	Seemanova-Lesny syndrome							2528		C2931524	C537536
ORPHA:261841	Partial deletion of chromosome 19 syndrome	Partial monosomy of chromosome 19							261841		C5679663	
ORPHA:728432	PLA2G6-related neurodegeneration, juvenile-onset	PLA2G6-associated neurodegeneration, juvenile-onset | Juvenile PLAN | Atypical neuroaxonal dystrophy | ANAD | Juvenile phospholipase A2-associated neurodegeneration							728432			
ORPHA:261866	Partial deletion of the short arm of chromosome 2 syndrome	Partial deletion of chromosome 2p | Partial monosomy of chromosome 2p | Partial monosomy of the short arm of chromosome 2							261866		C5679664	
ORPHA:261857	Partial deletion of the short arm of chromosome 1 syndrome	Partial deletion of chromosome 1p | Partial monosomy of chromosome 1p | Partial monosomy of the short arm of chromosome 1							261857		C0795796	C535591
ORPHA:261884	Partial deletion of the short arm of chromosome 4 syndrome	Partial deletion of chromosome 4p | Partial monosomy of chromosome 4p | Partial monosomy of the short arm of chromosome 4							261884		C5679665	
ORPHA:2533	Microcephaly-deafness-intellectual disability syndrome	Kawashima-Tsuji syndrome | Microcephaly-hearing loss-intellectual disability syndrome							2533	156620	C0796062	C537326
ORPHA:261875	Partial deletion of the short arm of chromosome 3 syndrome	Partial deletion of chromosome 3p | Partial monosomy of chromosome 3p | Partial monosomy of the short arm of chromosome 3							261875		C5679666	
ORPHA:2535	OBSOLETE: Microcornea-corectopia-macular hypoplasia syndrome								2535			
ORPHA:728521	Pontocerebellar hypoplasia type 17	PCH17 | PRDM13-related pontocerebellar hypoplasia							728521	619909		
ORPHA:261902	Partial deletion of the short arm of chromosome 6 syndrome	Partial deletion of chromosome 6p | Partial monosomy of chromosome 6p | Partial monosomy of the short arm of chromosome 6							261902		C5679667	
ORPHA:2536	Microcornea-glaucoma-absent frontal sinuses syndrome								2536	156700	C4274800	C537552
ORPHA:728514	Pontocerebellar hypoplasia type 16	MINPP1-related pontocerebellar hypoplasia | PCH16							728514	619527		
ORPHA:261893	Partial deletion of the short arm of chromosome 5 syndrome	Partial deletion of chromosome 5p | Partial monosomy of chromosome 5p | Partial monosomy of the short arm of chromosome 5							261893		C5547451	
ORPHA:728475	Inherited bone marrow failure disorder with immune defect	Inheirted BMF disorder with immune defect | Inherited BMFD with immune defect							728475			
ORPHA:261920	Partial deletion of the short arm of chromosome 8 syndrome	Partial deletion of chromosome 8p | Partial monosomy of chromosome 8p | Partial monosomy of the short arm of chromosome 8							261920		C2931635	C537826
ORPHA:728467	Congenital macrothrombocytopenia with focal myelofibrosis	Early-onset autosomal recessive thrombocytopenia-anemia-myelofibrosis | Congenital myelofibrosis with macrothrombocytopenia and focal myelofibrosis | cMTFM | THAMY							728467	617441		
ORPHA:261911	Partial deletion of the short arm of chromosome 7 syndrome	Partial deletion of chromosome 7p | Partial monosomy of chromosome 7p | Partial monosomy of the short arm of chromosome 7							261911		C5679668	
ORPHA:261938	Partial deletion of the short arm of chromosome 10 syndrome	Partial deletion of chromosome 10p | Partial monosomy of chromosome 10p | Partial monosomy of the short arm of chromosome 10							261938		C0795836	C538288
ORPHA:728619	Early repolarization syndrome	Haïssaguerre syndrome | ERS							728619			
ORPHA:261929	Partial deletion of the short arm of chromosome 9 syndrome	Partial deletion of chromosome 9p | Partial monosomy of chromosome 9p | Partial monosomy of the short arm of chromosome 9							261929		C5679669	
ORPHA:728584	PIK3CA-related overgrowth spectrum disorder with vascular malformation								728584			
ORPHA:261956	Partial deletion of the short arm of chromosome 16 syndrome	Partial monosomy of the short arm of chromosome 16 | Partial deletion of chromosome 16p | Partial monosomy of chromosome 16p							261956		C5679670	
ORPHA:2543	OBSOLETE: Microphthalmia-cataract syndrome	OBSOLETE: Congenital cataract-microphthalmia syndrome							2543			
ORPHA:728528	Pontocerebellar hypoplasia and related disorders								728528			
ORPHA:261947	Partial deletion of the short arm of chromosome 11 syndrome	Partial deletion of chromosome 11p | Partial monosomy of chromosome 11p | Partial monosomy of the short arm of chromosome 11							261947		C2931801	C538295
ORPHA:728656	Bleeding diathesis due to thromboxane A2 receptor variants	Bleeding diathesis due to TBXA2R variants							728656			
ORPHA:261965	Partial deletion of the short arm of chromosome 17 syndrome	Partial deletion of chromosome 17p | Partial monosomy of chromosome 17p | Partial monosomy of the short arm of chromosome 17							261965		C5679671	
ORPHA:2549	Oculoauriculovertebral spectrum with radial defects	Hemifacial microsomia-radial defects syndrome | Moeschler-Clarren syndrome							2549	141400	C0220681	
ORPHA:728662	Sensorineural hearing loss-brainstem malformation-motor delay-balance impairment syndrome	Sensorineural hearing impairment-brainstem malformation-motor delay-balance impairment syndrome | Sensorineural deafness-brainstem malformation-motor delay-balance impairment syndrome | ATOH1-related brainstem malformation syndrome							728662			
ORPHA:261974	Partial deletion of the short arm of chromosome 18 syndrome	Partial deletion of chromosome 18p | Partial monosomy of chromosome 18p | Partial monosomy of the short arm of chromosome 18							261974		C5848132	
ORPHA:728633	Idiopathic orbital inflammation syndrome	Orbital pseudotumor | Orbital inflammatory pseudotumor | OIP | IOI syndrome | Syndrome IOI							728633			
ORPHA:261983	Partial deletion of the short arm of chromosome 19 syndrome	Partial deletion of chromosome 19p | Partial monosomy of chromosome 19p | Partial monosomy of the short arm of chromosome 19							261983		C5679672	
ORPHA:2551	Microspherophakia-metaphyseal dysplasia syndrome	Verloes-Van Maldergem-de Marneffe syndrome							2551	157151	C4510377	
ORPHA:728642	Genetic syndrome or malformation associated with head and neck malformations								728642			
ORPHA:261992	Partial deletion of the short arm of chromosome 20 syndrome	Partial deletion of chromosome 20p | Partial monosomy of chromosome 20p | Partial monosomy of the short arm of chromosome 20 | Pure partial 20p deletion							261992		C5679673	
ORPHA:728866	Immune effector cell-associated neurotoxicity syndrome	ICANS							728866			
ORPHA:262001	Partial deletion of the long arm of chromosome 1 syndrome	Partial monosomy of chromosome 1q | Partial monosomy of the long arm of chromosome 1 | Partial deletion of chromosome 1q							262001		C5679674	
ORPHA:2554	Ear-patella-short stature syndrome	Meier-Gorlin syndrome							2554		C1868684	C538012
ORPHA:728877	Esophageal atresia type A								728877			
ORPHA:262010	Partial deletion of the long arm of chromosome 2 syndrome	Partial deletion of chromosome 2q | Partial monosomy of chromosome 2q | Partial monosomy of the long arm of chromosome 2							262010		C0795804	C538315
ORPHA:728725	Fetus in fetu	Foetus in foetu | Fetus-in-fetu | FIF | Cryptodidymus							728725			
ORPHA:262019	Partial deletion of the long arm of chromosome 3 syndrome	Partial deletion of chromosome 3q | Partial monosomy of chromosome 3q | Partial monosomy of the long arm of chromosome 3							262019		C5679675	
ORPHA:2556	Microphthalmia with linear skin defects syndrome	MCOPS7 | MIDAS syndrome | MLS syndrome | Microphthalmia-dermal aplasia-sclerocornea syndrome | Syndromic microphthalmia type 7							2556	309801	C0796070	C537466
ORPHA:728764	NIT1-related cerebral small vessel disease	NIT1-brain small vessel disease | NIT1-SVD							728764	621313		
ORPHA:262029	Partial deletion of the long arm of chromosome 4 syndrome	Partial deletion of chromosome 4q | Partial monosomy of chromosome 4q | Partial monosomy of the long arm of chromosome 4							262029		C0265404	C537639
ORPHA:728885	Esophageal atresia type C								728885			
ORPHA:262038	Partial deletion of the long arm of chromosome 5 syndrome	Partial deletion of chromosome 5q | Partial monosomy of chromosome 5q | Partial monosomy of the long arm of chromosome 5							262038		C0740302	C535323
ORPHA:2558	Mikati-Najjar-Sahli syndrome	Microcephaly-hypergonadotropic hypogonadism-short stature syndrome							2558		C4518578	
ORPHA:728888	Esophageal atresia type D								728888			
ORPHA:262047	Partial deletion of the long arm of chromosome 6 syndrome	Partial deletion of chromosome 6q | Partial monosomy of chromosome 6q | Partial monosomy of the long arm of chromosome 6							262047		C0795816	C537807
ORPHA:2557	Mietens syndrome	Intellectual disability, Mietens-Weber type							2557	249600	C0265249	C537444
ORPHA:2561	Pyramidal molars-abnormal upper lip syndrome	Ackerman fused molar roots syndrome							2561	200970	C1860167	C538170
ORPHA:262056	Partial deletion of the long arm of chromosome 7 syndrome	Partial deletion of chromosome 7q | Partial monosomy of chromosome 7q | Partial monosomy of the long arm of chromosome 7							262056		C5679676	
ORPHA:728882	Esophageal atresia type B								728882			
ORPHA:262065	Partial deletion of the long arm of chromosome 8 syndrome	Partial deletion of chromosome 8q | Partial monosomy of chromosome 8q | Partial monosomy of the long arm of chromosome 8							262065		C0795828	C537828
ORPHA:2560	Moebius syndrome-axonal neuropathy-hypogonadotropic hypogonadism syndrome								2560		C2931024	
ORPHA:728902	Craniotubular dysplasia, Ikegawa type								728902	619727		
ORPHA:2564	Tetramelic monodactyly	Sommer-Hines syndrome							2564	187510	C1861233	C566066
ORPHA:262074	Partial deletion of the long arm of chromosome 9 syndrome	Partial deletion of chromosome 9q | Partial monosomy of chromosome 9q | Partial monosomy of the long arm of chromosome 9							262074		C5679677	
ORPHA:729224	Epilepsy-mild cortical malformation-oligodendroglial hyperplasia	Mild malformation of cortical development with oligodendroglial hyperplasia and epilepsy | MOGHE							729224			
ORPHA:262083	Partial deletion of the long arm of chromosome 10 syndrome	Partial deletion of chromosome 10q | Partial monosomy of chromosome 10q | Partial monosomy of the long arm of chromosome 10							262083		C0795839	C538289
ORPHA:2563	MOMO syndrome	Macrocephaly-obesity-intellectual disability-ocular abnormalities syndrome | Macrosomia-obesity-macrocephaly-ocular abnormalities syndrome							2563	157980	C1834759	C535812
ORPHA:728891	Esophageal atresia type E								728891			
ORPHA:262092	Partial deletion of the long arm of chromosome 11 syndrome	Partial deletion of chromosome 11q | Partial monosomy of chromosome 11q | Partial monosomy of the long arm of chromosome 11							262092		C2931804	C538296
ORPHA:728894	Progestogen Hypersensitivity	Autoimmune progesterone dermatitis							728894			
ORPHA:262101	Partial deletion of the long arm of chromosome 13 syndrome	Partial deletion of chromosome 13q | Partial monosomy of chromosome 13q | Partial monosomy of the long arm of chromosome 13							262101		C0265451	C535484
ORPHA:2565	Mononen-Karnes-Senac syndrome	Skeletal dysplasia-brachydactyly syndrome							2565	301940	C2931060	C535914
ORPHA:729560	Forebrain malformation								729560			
ORPHA:2574	Moynahan syndrome	Alopecia-epilepsy-intellectual disability syndrome, Moynahan type							2574	203600	C0265328	C537052
ORPHA:729557	Posterior fossa cystic malformation								729557			
ORPHA:575	Muckle-Wells syndrome	Neutrophilic urticaria							575	191900	C0268390	
ORPHA:729566	Syndrome with a posterior fossa cystic malformation as a major feature								729566			
ORPHA:2572	Spastic ataxia-corneal dystrophy syndrome	Bedouin spastic ataxia syndrome | Mousa-Al Din-Al Nassar syndrome | Spastic ataxia-ocular anomalies syndrome							2572	271320	C1849085	C536989
ORPHA:729563	Isolated posterior fossa cystic malformation								729563			
ORPHA:2573	Moyamoya disease	Idiopathic Moyamoya disease						I67.5	2573	252350	C0026654	D009072
ORPHA:729527	Isolated cerebellar malformation								729527			
ORPHA:2570	Lethal intrauterine growth restriction-cortical malformation-congenital contractures syndrome	Morse-Rawnsley-Sargent syndrome							2570	306990	C4274798	
ORPHA:729519	Syndrome with a brainstem malformation as a major feature								729519			
ORPHA:2571	Woods-Black-Norbury syndrome								2571	300076	C1848144	C536743
ORPHA:729554	Midbrain-Hindbrain malformation								729554			
ORPHA:729538	Syndromic rhombencephalosynapsis								729538			
ORPHA:2569	Moore-Federman syndrome	Dwarfism-stiff joint-ocular abnormalities syndrome							2569	127200	C0265349	
ORPHA:261183	15q11.2 microdeletion syndrome	15q11.2 BP1-BP2 microdeletion syndrome | Del(15)(q11.2) | Monosomy 15q11.2							261183	615656	C4749854	
ORPHA:2585	Ataxia-pancytopenia syndrome	ATXPC syndrome | Myelocerebellar disorder | SAMD9L-related ataxia-pancytopenia syndrome							2585	159550	C1327919	C563233
ORPHA:261144	FOXG1 syndrome due to 14q12 microdeletion	Del(14)(q12) | Monosomy 14q12							261144		C4305240	
ORPHA:729761	Sandestig-Stefanova syndrome	Microphtalmia-craniofacial dysmorphism-neurological anomalies-congenital heart defect syndrome							729761	618804		
ORPHA:2580	OBSOLETE: Shoulder and girdle defects-familial intellectual disability syndrome								2580			
ORPHA:261120	14q11.2 microdeletion syndrome	Monosomy 14q11.2 | Del(14)(q11.2)							261120	613457	C4304999	
ORPHA:2578	Mayer-Rokitansky-Küster-Hauser syndrome type 2	Atypical MRKH syndrome | MRKH syndrome type 2 | MURCS association | Müllerian duct aplasia-renal dysplasia-cervical somite anomalies syndrome							2578	601076	C4305568	
ORPHA:261112	Monosomy 9p syndrome	9p deletion syndrome | 9p- syndrome | Alfi syndrome							261112	158170	C0795830	C538024
ORPHA:2579	Muscular atrophy-ataxia-retinitis pigmentosa-diabetes mellitus syndrome	Furukawa-Takagi-Nakao syndrome							2579	158500	C2931765	C538193
ORPHA:729649	Early-onset leucoencephalopaty-spasticity-stroke-neurodevelopmental disorder								729649			
ORPHA:2576	Mulibrey nanism	MUL | Mulibrey growth disorder | Muscle-liver-brain-eye nanism							2576	253250	C0524582	D050336
ORPHA:261102	Distal 7q11.23 microduplication syndrome	Distal trisomy 7q11.23 | Dup7q11.23D | Distal dup(7)(q11.23)							261102		C4750782	
ORPHA:261236	16p13.11 microdeletion syndrome	Del(16)(p13.11) | Monosomy 16p13.11							261236		C4304596	
ORPHA:2608	N syndrome								2608	310465	C2936859	C536108
ORPHA:261243	16p13.11 microduplication syndrome	Dup(16)(p13.11) | Trisomy 16p13.11							261243		C4304595	
ORPHA:1359	Carney complex	Carney syndrome | Myxoma-spotty pigmentation-endocrine overactivity syndrome							1359		C0406810	D056733
ORPHA:261222	Distal 16p11.2 microdeletion syndrome	Distal del(16)(p11.2) | Distal monosomy 16p11.2							261222	613444	C4518824	
ORPHA:2593	Tubular aggregate myopathy								2593	160565	C0410207	
ORPHA:261229	14q11.2 microduplication syndrome	Dup(14)(q11.2) | Trisomy 14q11.2							261229		C4749855	
ORPHA:2590	Spinal muscular atrophy-progressive myoclonic epilepsy syndrome	Hereditary myoclonus-progressive distal muscular atrophy syndrome | Jankovic-Rivera syndrome | SMA-PME							2590	159950	C1834569	C537563
ORPHA:261204	16p11.2p12.2 microduplication syndrome	Dup(16)(p11.2p12.2) | Trisomy 16p11.2p12.2							261204		C4518821	
ORPHA:2589	Myoclonus-cerebellar ataxia-deafness syndrome	Myoclonus-cerebellar ataxia-hearing loss syndrome							2589	159800	C4518566	
ORPHA:261211	16p11.2p12.2 microdeletion syndrome	Del(16)(p11.2p12.2) | Monosomy 16p11.2p12.2							261211	613604	C4304597	
ORPHA:729781	Congenital generalized alopecia-hypoplastic kidneys-facial dysmorphism-sensorineural deafness syndrome	Congenital generalized alopecia-hypoplasia of kidneys-facial dysmorphism-sensorineural deafness syndrome | Congenital generalized alopecia-renal hypoplasia-facial dysmorphism-sensorineural deafness syndrome | Congenital generalized alopecia-hypoplastic kidneys-facial dysmorphism-sensorineural hearing loss syndrome | Congenital generalized alopecia-hypoplasia of kidneys-facial dysmorphism-sensorineural hearing loss syndrome | Congenital generalized alopecia-renal hypoplasia-facial dysmorphism-sensorineural hearing loss syndrome							729781	619321		
